cluster,Phyla,Class,Order,Family,39198,39202,39204,39206,39208,39210,39212,39214,39216,39218,39220,39222,39224,39226,39228,39230,39232,39234,39236,39238,39240,39242,39244,39246,39248,39250,39252,39254,39256,39258,39260,39262,39264,39266,39268,39270,39272,39274,39276,39282,39286,39288,39290,39294,39296,39300,39302,39304,39306,39308,39310,39314,39316,39318,39320,39322,39324,39326,39328,39330,39332,39336,39340,39342,39344,39346,39348,39350,39352,39354,39356,39358,39360,39362,39364,39366,39368,39370,39372,39376,Sample
11,Spirochaetes,c__Spirochaetes,o__Spirochaetales,f__Spirochaetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0-10 cm
12,Spirochaetes,c__Spirochaetes,o__Spirochaetales,f__Spirochaetaceae,0,0,1,0,2,1,1,0,0,0,1,1,0,0,0,1,1,0,0,3,2,3,1,0,3,4,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0,0,1,0,0,3,0,0,0,1,0,2,0,0-10 cm
13,Spirochaetes,c__Spirochaetes,o__Spirochaetales,f__Spirochaetaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0-10 cm
14,Proteobacteria,c__Alphaproteobacteria,o__BD7-3,o__BD7-3_unclassified,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0-10 cm
15,Proteobacteria,c__Alphaproteobacteria,o__BD7-3,o__BD7-3_unclassified,5,3,4,4,6,11,0,2,4,4,6,1,6,0,2,6,7,0,3,3,8,3,7,8,2,0,7,2,3,4,17,6,10,6,1,2,9,1,3,2,2,0,4,1,1,2,2,1,1,3,7,1,6,3,1,5,7,3,1,2,0,1,6,4,0,1,7,1,0,1,2,4,19,4,0,6,4,2,4,2,0-10 cm
16,Proteobacteria,c__Alphaproteobacteria,o__Ellin329,o__Ellin329_unclassified,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0-10 cm
17,Proteobacteria,c__Alphaproteobacteria,o__Ellin329,o__Ellin329_unclassified,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,3,0,1,0,0,0,0,0,2,1,1,0,0,1,0,4,3,1,0,2,0,0,1,10,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0-10 cm
18,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,5,3,4,7,1,6,2,0,3,5,8,4,5,2,1,7,3,1,2,3,2,6,3,1,4,1,2,1,2,2,3,7,4,4,3,0,2,3,4,2,5,3,5,2,2,2,6,4,1,4,3,5,1,0,2,2,2,7,4,3,1,4,3,1,4,3,6,0,0,7,3,1,2,2,1,1,6,6,1,0,0-10 cm
19,Proteobacteria,c__Alphaproteobacteria,o__Rhizobiales,f__Rhodobiaceae,5,5,1,0,3,0,22,7,3,0,4,14,0,15,15,6,50,15,24,103,2,12,6,23,6,66,1,1,13,1,2,0,7,0,54,6,22,4,7,39,202,182,35,18,23,6,69,64,182,0,68,21,39,14,56,17,6,0,5,9,9,11,0,5,2,7,8,0,22,26,21,34,0,2,1,1,6,5,9,6,0-10 cm
20,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,2,2,1,0,1,0,0,0,0,2,1,2,2,0,1,0,0,1,0,3,1,1,1,0,0,0,0,0,0,1,1,1,1,3,1,2,1,2,6,5,0,1,1,0,0,2,1,0,0,1,1,0,2,0,2,3,0,1,3,0,0,1,1,2,1,0,0,1,1,1,0,1,0,1,7,3,2,1,1,1,0-10 cm
21,Proteobacteria,c__Alphaproteobacteria,o__Rhodospirillales,f__Rhodospirillaceae,5,6,5,9,10,9,2,3,5,2,6,11,7,9,2,2,8,8,9,9,8,8,7,10,7,4,5,3,3,5,6,7,7,7,10,6,1,5,5,10,2,1,5,4,6,12,11,9,2,7,2,3,3,3,8,4,5,9,4,17,6,7,9,0,4,6,7,19,4,4,6,3,3,4,3,8,2,2,0,4,0-10 cm
22,Proteobacteria,c__Alphaproteobacteria,c__Alphaproteobacteria_unclassified,c__Alphaproteobacteria_unclassified,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0-10 cm
